time,symbol,quantity,price
2025-12-09 15:20:05.765542+00,ETHUSDT,0.0032,3139
2025-12-09 15:20:05.765237+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.764967+00,ETHUSDT,0.0032,3139
2025-12-09 15:20:05.764695+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.764434+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.764154+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.763872+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.763201+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.76244+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.761791+00,ETHUSDT,0.0032,3139
2025-12-09 15:20:05.761325+00,ETHUSDT,0.0032,3139
2025-12-09 15:20:05.760993+00,ETHUSDT,0.0032,3139
2025-12-09 15:20:05.76066+00,ETHUSDT,0.0519,3139
2025-12-09 15:20:05.760271+00,ETHUSDT,0.0032,3139
2025-12-09 15:20:05.759955+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.759489+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.758814+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.742565+00,ETHUSDT,2.2952,3138.99
2025-12-09 15:20:05.742275+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.741977+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.741734+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.741479+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.741235+00,ETHUSDT,0.1093,3138.99
2025-12-09 15:20:05.74097+00,ETHUSDT,0.4,3138.99
2025-12-09 15:20:05.740699+00,ETHUSDT,0.0017,3138.99
2025-12-09 15:20:05.740433+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.74013+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.739891+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.739526+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.73429+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.733928+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.733672+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.733406+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.733145+00,ETHUSDT,0.0032,3138.99
2025-12-09 15:20:05.732878+00,ETHUSDT,0.0032,3138.99
2025-12-09 15:20:05.732615+00,ETHUSDT,0.2482,3138.99
2025-12-09 15:20:05.732353+00,ETHUSDT,0.1872,3138.99
2025-12-09 15:20:05.732051+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.731742+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.731479+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.731198+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.73073+00,ETHUSDT,0.1589,3138.99
2025-12-09 15:20:05.729938+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.728821+00,ETHUSDT,0.0032,3138.99
2025-12-09 15:20:05.728022+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.727641+00,ETHUSDT,0.0024,3138.99
2025-12-09 15:20:05.727201+00,ETHUSDT,0.1716,3138.99
2025-12-09 15:20:05.726757+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.726145+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.725773+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.725449+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.725033+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.724613+00,ETHUSDT,0.0032,3138.99
2025-12-09 15:20:05.723983+00,ETHUSDT,0.0027,3138.99
2025-12-09 15:20:05.681281+00,ETHUSDT,0.0193,3139
2025-12-09 15:20:05.482821+00,BTCUSDT,0.00459,90887.31
2025-12-09 15:20:05.454197+00,BTCUSDT,0.00068,90887.31
2025-12-09 15:20:05.45396+00,BTCUSDT,0.00717,90887.3
2025-12-09 15:20:05.453722+00,BTCUSDT,0.00917,90887.3
2025-12-09 15:20:05.453476+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.453215+00,BTCUSDT,0.0748,90887.3
2025-12-09 15:20:05.452948+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.45271+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.452459+00,BTCUSDT,6e-05,90887.3
2025-12-09 15:20:05.45219+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.451908+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.45167+00,BTCUSDT,0.0055,90887.3
2025-12-09 15:20:05.451422+00,BTCUSDT,0.005,90887.3
2025-12-09 15:20:05.451071+00,BTCUSDT,0.00634,90887.3
2025-12-09 15:20:05.450333+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.450027+00,BTCUSDT,0.00012,90887.3
2025-12-09 15:20:05.449785+00,BTCUSDT,6e-05,90887.3
2025-12-09 15:20:05.44954+00,BTCUSDT,0.00012,90887.3
2025-12-09 15:20:05.449293+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.449005+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.448761+00,BTCUSDT,0.00012,90887.3
2025-12-09 15:20:05.448508+00,BTCUSDT,0.00012,90887.3
2025-12-09 15:20:05.448246+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.447942+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.447675+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.447218+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.443388+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.443031+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.442725+00,BTCUSDT,0.00012,90887.3
2025-12-09 15:20:05.442464+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.442183+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.441892+00,BTCUSDT,8e-05,90887.3
2025-12-09 15:20:05.441028+00,ETHUSDT,0.0004,3139
2025-12-09 15:20:05.44079+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.44055+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.440303+00,ETHUSDT,0.0024,3139
2025-12-09 15:20:05.440034+00,BTCUSDT,0.002,90887.31
2025-12-09 15:20:05.439783+00,ETHUSDT,3.1871,3138.99
2025-12-09 15:20:05.439544+00,BTCUSDT,0.002,90887.31
2025-12-09 15:20:05.439298+00,BTCUSDT,0.002,90887.31
2025-12-09 15:20:05.439017+00,BTCUSDT,0.00013,90887.31
2025-12-09 15:20:05.438779+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.438537+00,BTCUSDT,0.00011,90887.31
2025-12-09 15:20:05.438289+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.43801+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.437773+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.437537+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.437289+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.437032+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.436794+00,BTCUSDT,0.00134,90887.31
2025-12-09 15:20:05.436553+00,ETHUSDT,0.0184,3139
2025-12-09 15:20:05.4363+00,ETHUSDT,0.0016,3139
2025-12-09 15:20:05.436013+00,ETHUSDT,0.0017,3138.99
2025-12-09 15:20:05.435769+00,ETHUSDT,0.0017,3138.99
2025-12-09 15:20:05.435527+00,ETHUSDT,0.0017,3138.99
2025-12-09 15:20:05.435255+00,ETHUSDT,0.002,3138.96
2025-12-09 15:20:05.434706+00,ETHUSDT,0.0033,3138.96
2025-12-09 15:20:05.434229+00,ETHUSDT,0.0016,3138.94
2025-12-09 15:20:05.433979+00,ETHUSDT,0.0017,3138.93
2025-12-09 15:20:05.43373+00,ETHUSDT,0.0319,3138.9
2025-12-09 15:20:05.433456+00,ETHUSDT,0.0319,3138.9
2025-12-09 15:20:05.433187+00,ETHUSDT,0.0033,3138.88
2025-12-09 15:20:05.432923+00,ETHUSDT,0.0308,3138.83
2025-12-09 15:20:05.432656+00,ETHUSDT,0.0017,3138.81
2025-12-09 15:20:05.432385+00,ETHUSDT,0.0127,3138.8
2025-12-09 15:20:05.432122+00,ETHUSDT,0.0016,3138.8
2025-12-09 15:20:05.431848+00,ETHUSDT,0.0385,3138.8
2025-12-09 15:20:05.431581+00,ETHUSDT,0.0159,3138.77
2025-12-09 15:20:05.431311+00,ETHUSDT,0.0106,3138.74
2025-12-09 15:20:05.430994+00,ETHUSDT,0.002,3138.72
2025-12-09 15:20:05.430554+00,ETHUSDT,0.0017,3138.7
2025-12-09 15:20:05.429612+00,ETHUSDT,0.0382,3138.7
2025-12-09 15:20:05.428816+00,ETHUSDT,0.0382,3138.7
2025-12-09 15:20:05.428218+00,ETHUSDT,0.0017,3138.69
2025-12-09 15:20:05.427788+00,ETHUSDT,0.0017,3138.69
2025-12-09 15:20:05.427519+00,ETHUSDT,0.0017,3138.69
2025-12-09 15:20:05.427212+00,ETHUSDT,0.0017,3138.69
2025-12-09 15:20:05.426895+00,ETHUSDT,0.0017,3138.67
2025-12-09 15:20:05.426584+00,ETHUSDT,0.0024,3138.66
2025-12-09 15:20:05.426097+00,ETHUSDT,0.0024,3138.66
2025-12-09 15:20:05.425738+00,ETHUSDT,0.0024,3138.66
2025-12-09 15:20:05.425424+00,ETHUSDT,0.0024,3138.66
2025-12-09 15:20:05.425093+00,ETHUSDT,0.0024,3138.66
2025-12-09 15:20:05.424829+00,ETHUSDT,0.0032,3138.66
2025-12-09 15:20:05.424565+00,ETHUSDT,0.0021,3138.66
2025-12-09 15:20:05.424274+00,BTCUSDT,0.002,90887.31
2025-12-09 15:20:05.423984+00,BTCUSDT,0.00059,90887.31
2025-12-09 15:20:05.423716+00,BTCUSDT,0.00012,90887.31
2025-12-09 15:20:05.42346+00,BTCUSDT,0.00012,90887.31
2025-12-09 15:20:05.423191+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.422871+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.422585+00,BTCUSDT,0.00012,90887.31
2025-12-09 15:20:05.418657+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.418298+00,BTCUSDT,0.00012,90887.31
2025-12-09 15:20:05.417276+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.416904+00,BTCUSDT,0.00055,90887.31
2025-12-09 15:20:05.416211+00,BTCUSDT,0.00014,90887.31
2025-12-09 15:20:05.334828+00,BTCUSDT,0.00117,90887.31
2025-12-09 15:20:05.334411+00,BTCUSDT,0.00012,90887.31
2025-12-09 15:20:05.334158+00,BTCUSDT,0.00684,90887.31
2025-12-09 15:20:05.333913+00,BTCUSDT,0.002,90887.31
2025-12-09 15:20:05.333671+00,BTCUSDT,0.002,90887.31
2025-12-09 15:20:05.333406+00,BTCUSDT,0.00136,90887.31
2025-12-09 15:20:05.33314+00,BTCUSDT,0.00064,90887.31
2025-12-09 15:20:05.332883+00,BTCUSDT,0.00048,90887.31
2025-12-09 15:20:05.332617+00,BTCUSDT,6e-05,90887.31
2025-12-09 15:20:05.332286+00,BTCUSDT,0.00122,90887.31
2025-12-09 15:20:05.331816+00,BTCUSDT,0.00012,90887.31
2025-12-09 15:20:05.331109+00,BTCUSDT,0.00012,90887.31
2025-12-09 15:20:05.330304+00,ETHUSDT,0.0003,3138.66
2025-12-09 15:20:05.329314+00,ETHUSDT,0.0017,3138.66
2025-12-09 15:20:05.328396+00,ETHUSDT,0.0017,3138.6
2025-12-09 15:20:05.327894+00,ETHUSDT,0.1,3138.6
2025-12-09 15:20:05.32741+00,ETHUSDT,0.0017,3138.59
2025-12-09 15:20:05.326825+00,ETHUSDT,0.0024,3138.59
2025-12-09 15:20:05.326047+00,ETHUSDT,1.0575,3138.59
2025-12-09 15:20:05.325531+00,ETHUSDT,0.0325,3138.59
2025-12-09 15:20:05.32513+00,ETHUSDT,0.0032,3138.59
2025-12-09 15:20:05.324686+00,ETHUSDT,0.0017,3138.59
2025-12-09 15:20:05.324373+00,ETHUSDT,0.0032,3138.59
2025-12-09 15:20:05.324002+00,ETHUSDT,0.0024,3138.59
2025-12-09 15:20:05.323618+00,ETHUSDT,0.0024,3138.59
2025-12-09 15:20:05.323169+00,ETHUSDT,0.0024,3138.59
2025-12-09 15:20:05.322581+00,ETHUSDT,0.0024,3138.59
2025-12-09 15:20:05.321807+00,ETHUSDT,0.0024,3138.59
2025-12-09 15:20:05.320745+00,ETHUSDT,0.0024,3138.59
2025-12-09 15:20:05.319712+00,ETHUSDT,0.0017,3138.59
2025-12-09 15:20:05.318827+00,ETHUSDT,0.0017,3138.59
2025-12-09 15:20:05.317985+00,ETHUSDT,0.0017,3138.57
2025-12-09 15:20:05.317004+00,ETHUSDT,2.374,3138.56
2025-12-09 15:20:05.316717+00,ETHUSDT,0.0037,3138.56
2025-12-09 15:20:05.316443+00,ETHUSDT,0.0024,3138.56
2025-12-09 15:20:05.316062+00,ETHUSDT,0.0024,3138.56
2025-12-09 15:20:05.315784+00,ETHUSDT,0.0024,3138.56
2025-12-09 15:20:05.315491+00,ETHUSDT,0.0024,3138.56
2025-12-09 15:20:05.315217+00,ETHUSDT,1.055,3138.56
2025-12-09 15:20:05.314944+00,ETHUSDT,0.0385,3138.56
2025-12-09 15:20:05.314662+00,ETHUSDT,0.0032,3138.56
2025-12-09 15:20:05.31433+00,ETHUSDT,0.0375,3138.56
2025-12-09 15:20:05.31365+00,ETHUSDT,0.0032,3138.56
2025-12-09 15:20:05.312592+00,ETHUSDT,0.0024,3138.56
2025-12-09 15:20:05.31147+00,ETHUSDT,0.0024,3138.56
2025-12-09 15:20:05.310663+00,ETHUSDT,0.0024,3138.56
2025-12-09 15:20:05.309803+00,ETHUSDT,0.4075,3138.56
2025-12-09 15:20:05.309251+00,BTCUSDT,0.006,90887.31
2025-12-09 15:20:05.308893+00,ETHUSDT,0.0295,3138.56
2025-12-09 15:20:05.308561+00,ETHUSDT,0.0017,3138.55
2025-12-09 15:20:05.308192+00,ETHUSDT,0.0017,3138.55
2025-12-09 15:20:05.307848+00,ETHUSDT,0.0017,3138.55
2025-12-09 15:20:05.307568+00,ETHUSDT,0.0191,3138.54
2025-12-09 15:20:05.307193+00,ETHUSDT,0.0017,3138.53
2025-12-09 15:20:05.306891+00,ETHUSDT,0.0017,3138.53
2025-12-09 15:20:05.306606+00,ETHUSDT,0.0017,3138.53
2025-12-09 15:20:05.306282+00,ETHUSDT,0.0016,3138.52
2025-12-09 15:20:05.305977+00,ETHUSDT,0.002,3138.48
2025-12-09 15:20:05.30566+00,ETHUSDT,0.0013,3138.45
2025-12-09 15:20:05.305263+00,ETHUSDT,0.0178,3138.45
2025-12-09 15:20:05.304768+00,ETHUSDT,0.0096,3138.42
2025-12-09 15:20:05.300085+00,ETHUSDT,0.0363,3138.4
2025-12-09 15:20:05.299782+00,ETHUSDT,0.0637,3138.4
2025-12-09 15:20:05.299515+00,ETHUSDT,0.0017,3138.39
2025-12-09 15:20:05.29916+00,ETHUSDT,0.0017,3138.39
2025-12-09 15:20:05.298736+00,ETHUSDT,0.0017,3138.39
2025-12-09 15:20:05.297525+00,ETHUSDT,0.0096,3138.39
2025-12-09 15:20:05.296305+00,ETHUSDT,0.0016,3138.38
2025-12-09 15:20:05.295535+00,ETHUSDT,0.0017,3138.37
2025-12-09 15:20:05.294927+00,ETHUSDT,0.0017,3138.37
2025-12-09 15:20:05.294046+00,ETHUSDT,0.0017,3138.37
2025-12-09 15:20:05.292849+00,ETHUSDT,0.1243,3138.36
2025-12-09 15:20:05.292091+00,ETHUSDT,0.0017,3138.36
2025-12-09 15:20:05.291723+00,ETHUSDT,0.0032,3138.36
2025-12-09 15:20:05.291183+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.290663+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.290149+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.289664+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.289181+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.288626+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.287885+00,ETHUSDT,0.3416,3138.36
2025-12-09 15:20:05.287083+00,ETHUSDT,0.0319,3138.36
2025-12-09 15:20:05.286273+00,ETHUSDT,0.008,3138.36
2025-12-09 15:20:05.282675+00,ETHUSDT,0.008,3138.36
2025-12-09 15:20:05.280688+00,ETHUSDT,1.3781,3138.36
2025-12-09 15:20:05.277811+00,ETHUSDT,0.0337,3138.36
2025-12-09 15:20:05.27556+00,ETHUSDT,0.0032,3138.36
2025-12-09 15:20:05.274766+00,ETHUSDT,0.0032,3138.36
2025-12-09 15:20:05.274445+00,ETHUSDT,0.0553,3138.36
2025-12-09 15:20:05.274056+00,ETHUSDT,0.8893,3138.36
2025-12-09 15:20:05.273664+00,ETHUSDT,0.0032,3138.36
2025-12-09 15:20:05.273302+00,ETHUSDT,0.0134,3138.36
2025-12-09 15:20:05.272897+00,ETHUSDT,0.0032,3138.36
2025-12-09 15:20:05.27239+00,ETHUSDT,2.4309,3138.36
2025-12-09 15:20:05.27205+00,ETHUSDT,0.0801,3138.36
2025-12-09 15:20:05.271598+00,ETHUSDT,0.0017,3138.36
2025-12-09 15:20:05.271025+00,ETHUSDT,0.0017,3138.36
2025-12-09 15:20:05.270202+00,ETHUSDT,0.0017,3138.36
2025-12-09 15:20:05.269622+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.269135+00,ETHUSDT,2.5057,3138.36
2025-12-09 15:20:05.268416+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.26779+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.267467+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.267138+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.266835+00,ETHUSDT,0.0024,3138.36
2025-12-09 15:20:05.266533+00,ETHUSDT,0.9803,3138.36
2025-12-09 15:20:05.266219+00,ETHUSDT,1.2771,3138.36
2025-12-09 15:20:05.265904+00,ETHUSDT,0.1456,3138.36
2025-12-09 15:20:05.265575+00,ETHUSDT,0.1728,3138.36
2025-12-09 15:20:05.265223+00,ETHUSDT,0.2167,3138.36
2025-12-09 15:20:05.264882+00,ETHUSDT,0.0017,3138.35
2025-12-09 15:20:05.264297+00,ETHUSDT,0.0017,3138.35
2025-12-09 15:20:05.263304+00,ETHUSDT,0.0017,3138.35
2025-12-09 15:20:05.251882+00,ETHUSDT,0.0017,3138.34
2025-12-09 15:20:05.251503+00,ETHUSDT,0.0319,3138.34
2025-12-09 15:20:05.2508+00,ETHUSDT,0.0017,3138.29
2025-12-09 15:20:05.249938+00,ETHUSDT,0.0017,3138.29
2025-12-09 15:20:05.249612+00,ETHUSDT,0.0017,3138.29
2025-12-09 15:20:05.249222+00,ETHUSDT,0.0017,3138.29
2025-12-09 15:20:05.248876+00,ETHUSDT,0.0024,3138.28
2025-12-09 15:20:05.24849+00,ETHUSDT,0.0024,3138.28
2025-12-09 15:20:05.248026+00,ETHUSDT,0.0024,3138.28
2025-12-09 15:20:05.247651+00,ETHUSDT,0.0024,3138.28
2025-12-09 15:20:05.247156+00,ETHUSDT,0.0017,3138.28
2025-12-09 15:20:05.246685+00,ETHUSDT,0.0024,3138.28
2025-12-09 15:20:05.246177+00,ETHUSDT,0.0024,3138.28
2025-12-09 15:20:05.245725+00,ETHUSDT,0.0017,3138.28
2025-12-09 15:20:05.245263+00,ETHUSDT,0.0017,3138.28
2025-12-09 15:20:05.244834+00,ETHUSDT,0.0017,3138.28
2025-12-09 15:20:05.244415+00,ETHUSDT,0.0032,3138.28
2025-12-09 15:20:05.243995+00,ETHUSDT,0.0024,3138.28
2025-12-09 15:20:05.243302+00,ETHUSDT,0.017,3138.28
2025-12-09 15:20:05.240866+00,ETHUSDT,0.0016,3138.24
2025-12-09 15:20:05.24005+00,ETHUSDT,0.0024,3138.22
2025-12-09 15:20:05.239631+00,ETHUSDT,0.0288,3138.22
2025-12-09 15:20:05.239248+00,ETHUSDT,0.0033,3138.22
2025-12-09 15:20:05.238893+00,ETHUSDT,0.0017,3138.15
2025-12-09 15:20:05.238531+00,ETHUSDT,0.0017,3138.15
2025-12-09 15:20:05.238114+00,ETHUSDT,0.0017,3138.15
2025-12-09 15:20:05.237768+00,ETHUSDT,0.002,3138.14
2025-12-09 15:20:05.237388+00,ETHUSDT,0.0017,3138.14
2025-12-09 15:20:05.237014+00,ETHUSDT,0.0017,3138.14
2025-12-09 15:20:05.236623+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.236067+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.234591+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.233864+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.221626+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.221259+00,ETHUSDT,0.0017,3138.14
2025-12-09 15:20:05.220917+00,ETHUSDT,0.0077,3138.14
2025-12-09 15:20:05.220555+00,ETHUSDT,0.0032,3138.14
2025-12-09 15:20:05.220156+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.21948+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.218404+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.217291+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.216315+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.215514+00,ETHUSDT,0.0024,3138.14
2025-12-09 15:20:05.214481+00,ETHUSDT,1.0058,3138.14
2025-12-09 15:20:04.657166+00,ETHUSDT,0.0784,3138.13
2025-12-09 15:20:04.57646+00,ETHUSDT,0.1,3138.14
2025-12-09 15:20:04.576024+00,ETHUSDT,0.0029,3138.14
2025-12-09 15:20:04.575656+00,ETHUSDT,0.077,3138.11
2025-12-09 15:20:04.575325+00,ETHUSDT,0.0024,3138.11
2025-12-09 15:20:04.575021+00,ETHUSDT,0.0017,3138.1
2025-12-09 15:20:04.574719+00,ETHUSDT,0.0017,3138.1
2025-12-09 15:20:04.574411+00,ETHUSDT,0.0017,3138.1
2025-12-09 15:20:04.574101+00,ETHUSDT,0.0016,3138.1
2025-12-09 15:20:04.573818+00,ETHUSDT,0.0308,3138.07
2025-12-09 15:20:04.573407+00,ETHUSDT,0.0017,3138
2025-12-09 15:20:04.573081+00,ETHUSDT,0.0175,3138
2025-12-09 15:20:04.5728+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.572493+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.572175+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.571844+00,ETHUSDT,0.2538,3137.94
2025-12-09 15:20:04.571537+00,ETHUSDT,0.2,3137.94
2025-12-09 15:20:04.57126+00,ETHUSDT,0.8,3137.94
2025-12-09 15:20:04.570967+00,ETHUSDT,0.1,3137.94
2025-12-09 15:20:04.57068+00,ETHUSDT,0.0318,3137.94
2025-12-09 15:20:04.570298+00,ETHUSDT,0.0637,3137.94
2025-12-09 15:20:04.569699+00,ETHUSDT,0.0581,3137.94
2025-12-09 15:20:04.564652+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.564355+00,ETHUSDT,0.0032,3137.94
2025-12-09 15:20:04.563997+00,ETHUSDT,0.0345,3138
2025-12-09 15:20:04.563398+00,ETHUSDT,0.0016,3138
2025-12-09 15:20:04.562559+00,ETHUSDT,0.0017,3137.97
2025-12-09 15:20:04.561909+00,ETHUSDT,0.0024,3137.96
2025-12-09 15:20:04.561559+00,ETHUSDT,0.0024,3137.96
2025-12-09 15:20:04.561217+00,ETHUSDT,0.0109,3137.96
2025-12-09 15:20:04.56072+00,ETHUSDT,0.0017,3137.95
2025-12-09 15:20:04.560419+00,ETHUSDT,0.0017,3137.95
2025-12-09 15:20:04.560099+00,ETHUSDT,0.0017,3137.95
2025-12-09 15:20:04.559646+00,ETHUSDT,0.0017,3137.95
2025-12-09 15:20:04.559275+00,ETHUSDT,0.0017,3137.95
2025-12-09 15:20:04.55896+00,ETHUSDT,0.0017,3137.95
2025-12-09 15:20:04.558656+00,ETHUSDT,0.0017,3137.94
2025-12-09 15:20:04.55837+00,ETHUSDT,0.0017,3137.94
2025-12-09 15:20:04.558096+00,ETHUSDT,0.0017,3137.94
2025-12-09 15:20:04.557804+00,ETHUSDT,0.0053,3137.94
2025-12-09 15:20:04.557475+00,ETHUSDT,0.0032,3137.94
2025-12-09 15:20:04.557171+00,ETHUSDT,0.8443,3137.94
2025-12-09 15:20:04.556887+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.556581+00,ETHUSDT,0.0017,3137.94
2025-12-09 15:20:04.556262+00,ETHUSDT,0.0017,3137.94
2025-12-09 15:20:04.555951+00,ETHUSDT,0.0017,3137.94
2025-12-09 15:20:04.555659+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.555354+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.555068+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.554778+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.55447+00,ETHUSDT,0.0024,3137.94
2025-12-09 15:20:04.553368+00,ETHUSDT,0.0017,3137.92
2025-12-09 15:20:04.553017+00,ETHUSDT,0.031,3137.92
2025-12-09 15:20:04.552658+00,ETHUSDT,0.0017,3137.91
2025-12-09 15:20:04.552305+00,ETHUSDT,0.0017,3137.91
2025-12-09 15:20:04.551983+00,ETHUSDT,0.0017,3137.91
2025-12-09 15:20:04.551652+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.551279+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.550766+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.550305+00,ETHUSDT,0.0458,3137.91
2025-12-09 15:20:04.550015+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.549693+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.549328+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.549009+00,ETHUSDT,6.8317,3137.91
2025-12-09 15:20:04.548641+00,ETHUSDT,2.723,3137.91
2025-12-09 15:20:04.547832+00,ETHUSDT,0.032,3137.91
2025-12-09 15:20:04.547098+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.546421+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.545931+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.545448+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.544912+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.544441+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.544055+00,ETHUSDT,0.0024,3137.91
2025-12-09 15:20:04.543588+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.543072+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.542459+00,ETHUSDT,0.146,3137.91
2025-12-09 15:20:04.542142+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.541729+00,ETHUSDT,0.0032,3137.91
2025-12-09 15:20:04.541279+00,ETHUSDT,1.2072,3137.91
2025-12-09 15:20:04.54085+00,ETHUSDT,0.0258,3137.91
2025-12-09 15:20:04.540483+00,ETHUSDT,0.0046,3137.91
